row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_or_region,city,state_or_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost
9392,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,"First Class",155425,"United States",Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
9397,US-2024-155425-CHO-MIL-31000,2024-11-10,2030-05-04,"First Class",155425,"United States",Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",45.5,14,29.54,15.96
9403,US-2024-155425-CHO-NUT-13000,2024-11-10,2030-05-04,"First Class",155425,"United States",Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
740,US-2021-129924-CHO-FUD-51000,2021-07-12,2027-01-07,"Standard Class",129924,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
4353,US-2023-144400-CHO-SCR-58000,2023-02-23,2028-08-19,"Standard Class",144400,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
7616,US-2024-158218-CHO-MIL-31000,2024-05-12,2029-11-05,"Second Class",158218,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
7620,US-2024-158218-CHO-FUD-51000,2024-05-12,2029-11-05,"Second Class",158218,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
1433,US-2021-167262-CHO-FUD-51000,2021-10-31,2027-04-26,"Second Class",167262,"United States",Avondale,Arizona,85323,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
2699,US-2022-106495-CHO-TRI-54000,2022-06-15,2027-12-08,"First Class",106495,"United States",Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
3597,US-2022-164441-CHO-SCR-58000,2022-11-08,2028-05-05,"Standard Class",164441,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",39.6,11,27.5,12.1
5790,US-2023-116232-CHO-FUD-51000,2023-09-22,2029-03-18,"Standard Class",116232,"United States","Pembroke Pines",Florida,33024,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",32.4,9,21.6,10.8
5792,US-2023-116232-CHO-MIL-31000,2023-09-22,2029-03-18,"Standard Class",116232,"United States","Pembroke Pines",Florida,33024,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
6371,US-2023-163573-CHO-NUT-13000,2023-11-24,2029-05-19,"First Class",163573,"United States",Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
8987,US-2024-141789-CHO-FUD-51000,2024-10-03,2030-03-29,"First Class",141789,"United States",Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
10048,US-2024-158729-CHO-NUT-13000,2024-12-19,2030-06-13,"First Class",158729,"United States",Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
3195,US-2022-100734-CHO-TRI-54000,2022-09-15,2028-03-12,"Standard Class",100734,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
3200,US-2022-100734-CHO-MIL-31000,2022-09-15,2028-03-12,"Standard Class",100734,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
7064,US-2024-136007-CHO-SCR-58000,2024-02-23,2029-08-23,"Standard Class",136007,"United States",Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
7066,US-2024-136007-CHO-TRI-54000,2024-02-23,2029-08-23,"Standard Class",136007,"United States",Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
7261,US-2024-101637-CHO-TRI-54000,2024-03-24,2029-09-15,"Same Day",101637,"United States",Beaumont,Texas,77705,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
8487,US-2024-157987-CHO-FUD-51000,2024-09-02,2030-02-27,"Standard Class",157987,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
8488,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,"Standard Class",157987,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
8491,US-2024-157987-CHO-MIL-31000,2024-09-02,2030-02-27,"Standard Class",157987,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
8511,US-2024-157987-CHO-SCR-58000,2024-09-02,2030-02-27,"Standard Class",157987,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
10111,US-2024-169411-CHO-NUT-13000,2024-12-24,2030-06-21,"Standard Class",169411,"United States",Rochester,"New York",14609,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
1354,US-2021-122021-CHO-SCR-58000,2021-10-15,2027-04-09,"First Class",122021,"United States",Parma,Ohio,44134,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
1356,US-2021-122021-CHO-FUD-51000,2021-10-15,2027-04-09,"First Class",122021,"United States",Parma,Ohio,44134,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
4474,US-2023-134544-CHO-MIL-31000,2023-03-17,2028-09-08,"Second Class",134544,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
5117,US-2023-161928-CHO-FUD-51000,2023-06-27,2028-12-19,"Second Class",161928,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
5795,US-2023-158617-CHO-TRI-54000,2023-09-22,2029-03-20,"Standard Class",158617,"United States",Lawrence,Indiana,46226,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",22.5,6,14.7,7.8
7254,US-2024-135650-CHO-TRI-54000,2024-03-23,2029-09-17,"Standard Class",135650,"United States",Huntsville,Texas,77340,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
1639,US-2021-128062-CHO-SCR-58000,2021-11-19,2027-05-15,"Second Class",128062,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
1965,US-2021-152030-CHO-SCR-58000,2021-12-26,2027-06-20,"Second Class",152030,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
2694,US-2022-120439-CHO-SCR-58000,2022-06-14,2027-12-09,"Standard Class",120439,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
2787,US-2022-124268-CHO-NUT-13000,2022-07-04,2027-12-29,"Standard Class",124268,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
6922,US-2024-127432-CHO-SCR-58000,2024-01-22,2029-07-19,"Standard Class",127432,"United States","Great Falls",Montana,59405,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
6923,US-2024-127432-CHO-TRI-54000,2024-01-22,2029-07-19,"Standard Class",127432,"United States","Great Falls",Montana,59405,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
7529,US-2024-136784-CHO-FUD-51000,2024-04-30,2029-10-26,"Standard Class",136784,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
9468,US-2024-160416-CHO-TRI-54000,2024-11-13,2030-05-11,"Second Class",160416,"United States",Yonkers,"New York",10701,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
9714,US-2024-143245-CHO-NUT-13000,2024-12-01,2030-05-29,"Standard Class",143245,"United States",Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
9733,US-2024-143245-CHO-FUD-51000,2024-12-01,2030-05-29,"Standard Class",143245,"United States",Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
3919,US-2022-168634-CHO-TRI-54000,2022-12-06,2028-06-02,"Standard Class",168634,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
4672,US-2023-126270-CHO-SCR-58000,2023-04-23,2028-10-17,"Standard Class",126270,"United States","San Clemente",California,92672,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",25.2,7,17.5,7.7
4739,US-2023-139234-CHO-FUD-51000,2023-05-06,2028-10-30,"Standard Class",139234,"United States",Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
4742,US-2023-139234-CHO-NUT-13000,2023-05-06,2028-10-30,"Standard Class",139234,"United States",Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
4834,US-2023-146934-CHO-TRI-54000,2023-05-22,2028-11-16,"Standard Class",146934,"United States",Passaic,"New Jersey",7055,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
4835,US-2023-146934-CHO-NUT-13000,2023-05-22,2028-11-16,"Standard Class",146934,"United States",Passaic,"New Jersey",7055,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
4836,US-2023-146934-CHO-SCR-58000,2023-05-22,2028-11-16,"Standard Class",146934,"United States",Passaic,"New Jersey",7055,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
4838,US-2023-146934-CHO-MIL-31000,2023-05-22,2028-11-16,"Standard Class",146934,"United States",Passaic,"New Jersey",7055,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
7484,US-2024-125269-CHO-FUD-51000,2024-04-24,2029-10-21,"Standard Class",125269,"United States",Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
7489,US-2024-125269-CHO-MIL-31000,2024-04-24,2029-10-21,"Standard Class",125269,"United States",Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
9530,US-2024-167871-CHO-TRI-54000,2024-11-18,2030-05-16,"Standard Class",167871,"United States",Homestead,Florida,33030,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
9538,US-2024-167871-CHO-SCR-58000,2024-11-18,2030-05-16,"Standard Class",167871,"United States",Homestead,Florida,33030,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
9541,US-2024-139969-CHO-MIL-31000,2024-11-19,2030-05-19,"Standard Class",139969,"United States","College Station",Texas,77840,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
461,US-2021-114181-CHO-TRI-54000,2021-05-10,2026-11-04,"Second Class",114181,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",26.25,7,17.15,9.1
463,US-2021-114181-CHO-SCR-58000,2021-05-10,2026-11-04,"Second Class",114181,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
1089,US-2021-103702-CHO-TRI-54000,2021-09-12,2027-03-10,"Standard Class",103702,"United States",Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",26.25,7,17.15,9.1
3438,US-2022-114300-CHO-TRI-54000,2022-10-13,2028-04-08,"Standard Class",114300,"United States",Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
6203,US-2023-115588-CHO-MIL-31000,2023-11-10,2029-05-04,"Second Class",115588,"United States",Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
6205,US-2023-115588-CHO-SCR-58000,2023-11-10,2029-05-04,"Second Class",115588,"United States",Toledo,Ohio,43615,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
483,US-2021-167164-CHO-FUD-51000,2021-05-13,2026-11-05,"Second Class",167164,"United States","West Jordan",Utah,84084,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
803,US-2021-103058-CHO-TRI-54000,2021-07-23,2027-01-14,"First Class",103058,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
3248,US-2022-153738-CHO-SCR-58000,2022-09-20,2028-03-14,"First Class",153738,"United States",Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
5705,US-2023-105732-CHO-TRI-54000,2023-09-13,2029-03-10,"Standard Class",105732,"United States",Omaha,Nebraska,68104,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",52.5,14,34.3,18.2
5706,US-2023-105732-CHO-NUT-13000,2023-09-13,2029-03-10,"Standard Class",105732,"United States",Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
5707,US-2023-105732-CHO-SCR-58000,2023-09-13,2029-03-10,"Standard Class",105732,"United States",Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
5710,US-2023-105732-CHO-MIL-31000,2023-09-13,2029-03-10,"Standard Class",105732,"United States",Omaha,Nebraska,68104,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
5712,US-2023-105732-CHO-FUD-51000,2023-09-13,2029-03-10,"Standard Class",105732,"United States",Omaha,Nebraska,68104,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
7290,US-2024-139416-CHO-MIL-31000,2024-03-27,2029-09-19,"Second Class",139416,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
403,US-2021-147298-CHO-NUT-13000,2021-04-26,2026-10-24,"Standard Class",147298,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
405,US-2021-147298-CHO-SCR-58000,2021-04-26,2026-10-24,"Standard Class",147298,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
3712,US-2022-166800-CHO-MIL-31000,2022-11-19,2028-05-18,"Standard Class",166800,"United States","Las Vegas",Nevada,89115,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
6520,US-2023-143749-OTH-LIC-15000,2023-12-05,2029-05-29,"First Class",143749,"United States",Franklin,Massachusetts,2038,Other,Atlantic,OTH-LIC-15000,"Lickable Wallpaper",20,1,10,10
8526,US-2024-161823-CHO-FUD-51000,2024-09-03,2030-03-01,"Standard Class",161823,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
5343,US-2023-104150-CHO-TRI-54000,2023-08-03,2029-01-25,"Second Class",104150,"United States",Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
9932,US-2024-107748-CHO-MIL-31000,2024-12-10,2030-06-04,"Second Class",107748,"United States",Stockton,California,95207,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
9938,US-2024-107748-CHO-FUD-51000,2024-12-10,2030-06-04,"Second Class",107748,"United States",Stockton,California,95207,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
10031,US-2024-108287-CHO-SCR-58000,2024-12-18,2030-06-12,"First Class",108287,"United States",Charlotte,"North Carolina",28205,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",32.4,9,22.5,9.9
10070,US-2024-142909-CHO-FUD-51000,2024-12-22,2030-06-17,"Second Class",142909,"United States",Mesa,Arizona,85204,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
10078,US-2024-104927-CHO-SCR-58000,2024-12-22,2030-06-18,"Standard Class",104927,"United States",Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
10081,US-2024-104927-CHO-MIL-31000,2024-12-22,2030-06-18,"Standard Class",104927,"United States",Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
10082,US-2024-104927-CHO-NUT-13000,2024-12-22,2030-06-18,"Standard Class",104927,"United States",Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
381,US-2021-158470-CHO-SCR-58000,2021-04-19,2026-10-14,"Second Class",158470,"United States",Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
382,US-2021-158470-CHO-MIL-31000,2021-04-19,2026-10-14,"Second Class",158470,"United States",Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",35.75,11,23.21,12.54
1009,US-2021-125171-CHO-SCR-58000,2021-09-03,2027-02-24,"Same Day",125171,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
6322,US-2023-109820-CHO-MIL-31000,2023-11-20,2029-05-14,"First Class",109820,"United States",Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
6462,US-2023-136483-CHO-NUT-13000,2023-12-01,2029-05-28,"Standard Class",136483,"United States",Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
8571,US-2024-107244-CHO-FUD-51000,2024-09-07,2030-03-04,"Standard Class",107244,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
2064,US-2022-104241-CHO-TRI-54000,2022-01-04,2027-07-02,"Standard Class",104241,"United States",Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",52.5,14,34.3,18.2
2650,US-2022-162201-CHO-MIL-31000,2022-06-08,2027-12-03,"Standard Class",162201,"United States","Saint Petersburg",Florida,33710,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
2652,US-2022-162201-CHO-TRI-54000,2022-06-08,2027-12-03,"Standard Class",162201,"United States","Saint Petersburg",Florida,33710,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
2654,US-2022-162201-CHO-SCR-58000,2022-06-08,2027-12-03,"Standard Class",162201,"United States","Saint Petersburg",Florida,33710,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
2655,US-2022-162201-OTH-GUM-21000,2022-06-08,2027-12-03,"Standard Class",162201,"United States","Saint Petersburg",Florida,33710,Other,Gulf,OTH-GUM-21000,"Wonka Gum",12.5,10,6.5,6
3474,US-2022-142692-CHO-SCR-58000,2022-10-23,2028-04-19,"Standard Class",142692,"United States",Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
3485,US-2022-118738-CHO-SCR-58000,2022-10-24,2028-04-21,"Standard Class",118738,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",25.2,7,17.5,7.7
3487,US-2022-118738-CHO-FUD-51000,2022-10-24,2028-04-21,"Standard Class",118738,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
3488,US-2022-118738-CHO-TRI-54000,2022-10-24,2028-04-21,"Standard Class",118738,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
3501,US-2022-156146-CHO-MIL-31000,2022-10-26,2028-04-21,"Second Class",156146,"United States",Peoria,Arizona,85345,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
3502,US-2022-156146-CHO-SCR-58000,2022-10-26,2028-04-21,"Second Class",156146,"United States",Peoria,Arizona,85345,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
3633,US-2022-111948-CHO-FUD-51000,2022-11-11,2028-05-03,"Same Day",111948,"United States",Detroit,Michigan,48234,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
3634,US-2022-111948-OTH-GUM-21000,2022-11-11,2028-05-03,"Same Day",111948,"United States",Detroit,Michigan,48234,Other,Interior,OTH-GUM-21000,"Wonka Gum",8.75,7,4.55,4.2
5995,US-2023-168921-CHO-NUT-13000,2023-10-20,2029-04-13,"First Class",168921,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
9080,US-2024-132976-CHO-FUD-51000,2024-10-13,2030-04-09,"Standard Class",132976,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
9081,US-2024-132976-OTH-LIC-15000,2024-10-13,2030-04-09,"Standard Class",132976,"United States",Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-LIC-15000,"Lickable Wallpaper",40,2,20,20
9084,US-2024-132976-CHO-TRI-54000,2024-10-13,2030-04-09,"Standard Class",132976,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
895,US-2021-167850-CHO-MIL-31000,2021-08-09,2027-02-06,"Standard Class",167850,"United States","Saint Petersburg",Florida,33710,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
898,US-2021-167850-CHO-FUD-51000,2021-08-09,2027-02-06,"Standard Class",167850,"United States","Saint Petersburg",Florida,33710,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
